Customer ID	Birth Date	Gender	Item Purchased	Category	Purchase Amount (USD)	Location	Size	Color	Season	Review Rating	Subscription Status	Payment Method	Shipping Type	Discount Applied	Promo Code Used	Previous Purchases	Preferred Payment Method	Frequency of Purchases
1089	1975/02/03	Male	Pants	Clothing	21	Louisiana	M	Turquoise	Winter	2.7	No	Bank Transfer	Free Shipping	Yes	Yes	2	PayPal	Weekly
1090	1984/08/12	Male	Backpack	Accessories	61	Arizona	M	Silver	Spring	3.8	No	Debit Card	Next Day Air	Yes	Yes	33	PayPal	Bi-Weekly
1091	1986/12/23	Male	Scarf	Accessories	58	Connecticut	M	Violet	Spring	4.2	No	Bank Transfer	Store Pickup	Yes	Yes	27	Cash	Fortnightly
1092	1980/11/13	Male	Sweater	Clothing	80	North Carolina	L	Lavender	Spring	4.7	No	Cash	Store Pickup	Yes	Yes	6	Credit Card	Fortnightly
1093	1956/08/25	Male	Jewelry	Accessories	50	South Dakota	L	Magenta	Spring	4.1	No	Credit Card	2-Day Shipping	Yes	Yes	20	Venmo	Quarterly
1094	1964/05/06	Male	Sneakers	Footwear	48	Delaware	S	Indigo	Winter	4.2	No	PayPal	2-Day Shipping	Yes	Yes	46	Venmo	Every 3 Months
1095	1999/07/29	Male	Jewelry	Accessories	40	Connecticut	M	Black	Winter	4.8	No	Credit Card	Next Day Air	Yes	Yes	25	Cash	Quarterly
1096	2005/01/01	Male	Coat	Outerwear	34	Tennessee	S	Peach	Summer	3.0	No	Debit Card	Free Shipping	Yes	Yes	30	Bank Transfer	Quarterly
1097	1967/09/11	Male	Coat	Outerwear	46	New Hampshire	S	Beige	Fall	2.6	No	Credit Card	Standard	Yes	Yes	48	Credit Card	Annually
1098	1966/04/03	Male	Sunglasses	Accessories	27	Vermont	M	Black	Summer	3.2	No	Venmo	Store Pickup	Yes	Yes	47	Bank Transfer	Weekly
1099	1975/09/01	Male	Handbag	Accessories	98	Idaho	S	Turquoise	Spring	3.6	No	PayPal	Next Day Air	Yes	Yes	27	Credit Card	Weekly
1100	2005/09/15	Male	Sweater	Clothing	73	North Carolina	M	Peach	Fall	2.6	No	Cash	Next Day Air	Yes	Yes	45	Bank Transfer	Fortnightly
1101	1974/05/08	Male	Pants	Clothing	28	Nevada	L	Gold	Spring	4.4	No	Debit Card	Express	Yes	Yes	2	Credit Card	Weekly
1102	1994/03/06	Male	Gloves	Accessories	76	Delaware	XL	Silver	Fall	3.0	No	Cash	Free Shipping	Yes	Yes	39	Cash	Fortnightly
1103	1972/10/01	Male	Sweater	Clothing	83	Texas	M	Peach	Fall	2.9	No	Credit Card	Express	Yes	Yes	24	Cash	Fortnightly
1104	1989/09/13	Male	Hoodie	Clothing	23	Tennessee	S	Charcoal	Spring	4.3	No	Debit Card	Free Shipping	Yes	Yes	8	Debit Card	Bi-Weekly
1105	1989/12/04	Male	Hat	Accessories	28	Delaware	M	Beige	Fall	3.1	No	Bank Transfer	Express	Yes	Yes	8	Bank Transfer	Quarterly
1106	1991/07/27	Male	T-shirt	Clothing	83	Massachusetts	S	Olive	Spring	3.0	No	Credit Card	Next Day Air	Yes	Yes	6	Venmo	Every 3 Months
1107	1972/12/24	Male	Skirt	Clothing	96	Minnesota	L	Violet	Winter	3.6	No	Credit Card	Store Pickup	Yes	Yes	12	Venmo	Fortnightly
1108	1955/05/24	Male	Sneakers	Footwear	62	Texas	M	Peach	Fall	2.8	No	Venmo	Store Pickup	Yes	Yes	26	Bank Transfer	Weekly
1109	1997/07/17	Male	Shorts	Clothing	25	Nebraska	M	Teal	Fall	2.8	No	Venmo	Standard	Yes	Yes	50	Cash	Fortnightly
1110	1958/04/01	Male	Hoodie	Clothing	97	Oklahoma	L	Violet	Winter	4.9	No	Debit Card	Next Day Air	Yes	Yes	2	Venmo	Weekly
1111	1996/04/17	Male	Hoodie	Clothing	61	Texas	L	Cyan	Fall	3.0	No	Debit Card	Standard	Yes	Yes	31	Cash	Bi-Weekly
1112	2002/11/25	Male	Shoes	Footwear	66	New York	S	Olive	Summer	4.1	No	Bank Transfer	Next Day Air	Yes	Yes	4	Credit Card	Bi-Weekly
1113	1955/03/04	Male	Hoodie	Clothing	67	Washington	XL	Pink	Spring	4.6	No	Credit Card	Free Shipping	Yes	Yes	32	PayPal	Quarterly
1114	1996/01/03	Male	Sunglasses	Accessories	80	Maryland	M	Purple	Summer	4.8	No	Cash	Next Day Air	Yes	Yes	11	PayPal	Bi-Weekly
1115	1969/12/02	Male	Skirt	Clothing	25	New Hampshire	L	Violet	Fall	2.6	No	Cash	Next Day Air	Yes	Yes	47	Bank Transfer	Every 3 Months
1116	1994/12/30	Male	Hat	Accessories	58	New York	S	Peach	Fall	4.0	No	Bank Transfer	2-Day Shipping	Yes	Yes	37	Cash	Weekly
1117	1957/05/17	Male	Backpack	Accessories	96	Hawaii	M	Charcoal	Winter	4.2	No	Venmo	Express	Yes	Yes	39	PayPal	Fortnightly
1118	1999/12/16	Male	Sunglasses	Accessories	77	California	L	Lavender	Spring	4.5	No	PayPal	Store Pickup	Yes	Yes	24	Credit Card	Monthly
1119	1975/04/21	Male	Belt	Accessories	65	Indiana	M	Purple	Summer	4.9	No	Debit Card	Standard	Yes	Yes	11	PayPal	Every 3 Months
1120	1990/10/29	Male	Jewelry	Accessories	36	Louisiana	M	Indigo	Spring	3.1	No	Venmo	Standard	Yes	Yes	36	Credit Card	Weekly
1121	2002/01/20	Male	Sneakers	Footwear	84	Pennsylvania	M	Magenta	Winter	4.0	No	Venmo	Next Day Air	Yes	Yes	40	Debit Card	Monthly
1122	1961/07/12	Male	T-shirt	Clothing	58	Florida	XL	Peach	Fall	3.2	No	Cash	Express	Yes	Yes	25	Cash	Quarterly
1123	1954/06/20	Male	Handbag	Accessories	62	North Carolina	S	Charcoal	Spring	4.3	No	PayPal	2-Day Shipping	Yes	Yes	12	Credit Card	Annually
1124	1988/04/13	Male	Hat	Accessories	67	Massachusetts	S	Purple	Fall	2.5	No	Debit Card	Store Pickup	Yes	Yes	38	Cash	Monthly
1125	1982/06/15	Male	Sweater	Clothing	20	Iowa	M	Orange	Spring	4.9	No	Debit Card	Express	Yes	Yes	40	Cash	Quarterly
1126	1997/01/24	Male	Sandals	Footwear	90	North Dakota	M	Lavender	Summer	2.7	No	Debit Card	2-Day Shipping	Yes	Yes	10	Bank Transfer	Weekly
1127	2001/02/24	Male	Scarf	Accessories	58	Iowa	L	Beige	Winter	3.4	No	Venmo	Standard	Yes	Yes	47	Venmo	Fortnightly
1128	1974/06/16	Male	Shirt	Clothing	53	Delaware	XL	Maroon	Spring	4.8	No	Venmo	Store Pickup	Yes	Yes	22	Debit Card	Monthly
1129	1968/12/20	Male	Gloves	Accessories	30	New York	L	Charcoal	Winter	4.7	No	PayPal	Next Day Air	Yes	Yes	35	Debit Card	Monthly
1130	1987/08/18	Male	Hoodie	Clothing	65	New Hampshire	XL	White	Winter	4.7	No	Credit Card	Express	Yes	Yes	46	Venmo	Fortnightly
1131	1957/09/27	Male	Jewelry	Accessories	41	Kentucky	M	Lavender	Summer	3.9	No	Cash	Standard	Yes	Yes	30	PayPal	Bi-Weekly
1132	1957/10/05	Male	Shirt	Clothing	73	Illinois	M	Black	Spring	3.7	No	Credit Card	Express	Yes	Yes	20	Bank Transfer	Monthly
1133	1974/01/07	Male	Hoodie	Clothing	98	North Carolina	S	Teal	Spring	4.3	No	PayPal	Store Pickup	Yes	Yes	25	Cash	Fortnightly
1134	1988/11/05	Male	Shoes	Footwear	36	Connecticut	XL	Magenta	Winter	4.1	No	PayPal	2-Day Shipping	Yes	Yes	29	Cash	Weekly
1135	1962/02/09	Male	T-shirt	Clothing	81	Wisconsin	M	Brown	Summer	4.6	No	Bank Transfer	Express	Yes	Yes	2	Venmo	Every 3 Months
1136	1959/05/21	Male	Skirt	Clothing	90	Massachusetts	L	Peach	Winter	3.6	No	PayPal	2-Day Shipping	Yes	Yes	32	Bank Transfer	Quarterly
1137	2001/12/04	Male	Handbag	Accessories	83	Illinois	S	Cyan	Summer	4.8	No	Debit Card	Free Shipping	Yes	Yes	37	Cash	Monthly
1138	1978/05/04	Male	Shirt	Clothing	91	New Mexico	XL	Pink	Winter	2.8	No	Credit Card	2-Day Shipping	Yes	Yes	16	Bank Transfer	Every 3 Months
1139	2006/11/13	Male	Pants	Clothing	36	Iowa	M	Purple	Summer	4.7	No	Venmo	Express	Yes	Yes	32	Venmo	Fortnightly
1140	1966/11/10	Male	Coat	Outerwear	53	Alabama	L	Purple	Spring	3.9	No	PayPal	Standard	Yes	Yes	42	Debit Card	Bi-Weekly
1141	1993/06/29	Male	Jeans	Clothing	39	Maryland	M	White	Winter	2.6	No	Cash	Store Pickup	Yes	Yes	6	Credit Card	Every 3 Months
1142	1985/06/11	Male	Gloves	Accessories	33	Ohio	S	Silver	Winter	4.7	No	Debit Card	Next Day Air	Yes	Yes	23	PayPal	Fortnightly
1143	1955/08/25	Male	T-shirt	Clothing	76	Ohio	L	Green	Spring	3.5	No	Cash	Store Pickup	Yes	Yes	27	Venmo	Bi-Weekly
1144	1956/04/08	Male	Boots	Footwear	23	Nevada	L	Teal	Winter	4.4	No	Cash	Standard	Yes	Yes	43	PayPal	Quarterly
1145	1983/06/04	Male	Jeans	Clothing	54	South Carolina	S	Indigo	Fall	4.4	No	PayPal	2-Day Shipping	Yes	Yes	25	Bank Transfer	Fortnightly
1146	1993/08/07	Male	Sneakers	Footwear	89	Nevada	L	Pink	Summer	3.0	No	Venmo	Express	Yes	Yes	30	Cash	Every 3 Months
1147	1976/06/22	Male	Sneakers	Footwear	38	Wisconsin	M	Indigo	Summer	4.2	No	Debit Card	Standard	Yes	Yes	7	Bank Transfer	Every 3 Months
1148	1965/06/28	Male	Hat	Accessories	36	Tennessee	XL	Red	Winter	4.3	No	PayPal	Next Day Air	Yes	Yes	17	Debit Card	Annually
1149	1990/08/12	Male	Pants	Clothing	66	Florida	M	Violet	Spring	2.6	No	Bank Transfer	Store Pickup	Yes	Yes	10	PayPal	Fortnightly
1150	2003/06/24	Male	Jewelry	Accessories	42	Georgia	L	Cyan	Spring	3.3	No	Cash	Store Pickup	Yes	Yes	40	Venmo	Annually
1151	1995/08/15	Male	Jewelry	Accessories	36	Kentucky	S	Red	Winter	2.7	No	Debit Card	Next Day Air	Yes	Yes	50	Venmo	Bi-Weekly
1152	1983/10/08	Male	Blouse	Clothing	86	Ohio	M	Gray	Spring	4.2	No	Bank Transfer	Express	Yes	Yes	24	Credit Card	Weekly
1153	1962/03/21	Male	Handbag	Accessories	49	Connecticut	M	Gold	Fall	4.0	No	Cash	Standard	Yes	Yes	8	PayPal	Every 3 Months
1154	1997/09/27	Male	Shirt	Clothing	41	Idaho	M	Pink	Summer	4.0	No	PayPal	Free Shipping	Yes	Yes	6	Bank Transfer	Quarterly
1155	1975/05/05	Male	Dress	Clothing	82	Georgia	L	Cyan	Spring	2.9	No	Venmo	2-Day Shipping	Yes	Yes	44	Credit Card	Bi-Weekly
1156	1957/09/06	Male	T-shirt	Clothing	53	Tennessee	S	Red	Fall	2.6	No	Debit Card	Express	Yes	Yes	47	PayPal	Quarterly
1157	2004/06/22	Male	Shoes	Footwear	21	Hawaii	M	Gold	Summer	4.8	No	PayPal	Express	Yes	Yes	6	Venmo	Every 3 Months
1158	1987/09/29	Male	Belt	Accessories	66	Maryland	M	Charcoal	Fall	4.4	No	Credit Card	Standard	Yes	Yes	11	Cash	Quarterly
1159	1955/02/10	Male	Belt	Accessories	89	Nevada	L	Orange	Summer	4.0	No	Venmo	2-Day Shipping	Yes	Yes	41	Bank Transfer	Annually
1160	1958/03/17	Male	Handbag	Accessories	55	New Hampshire	L	Blue	Fall	3.6	No	Debit Card	2-Day Shipping	Yes	Yes	46	Venmo	Every 3 Months
1161	1987/11/09	Male	Scarf	Accessories	42	North Dakota	S	Blue	Summer	3.2	No	Cash	Next Day Air	Yes	Yes	9	Venmo	Bi-Weekly
1162	1961/03/16	Male	Shorts	Clothing	52	Oklahoma	S	Orange	Fall	3.1	No	Bank Transfer	2-Day Shipping	Yes	Yes	37	PayPal	Monthly
1163	1977/02/17	Male	Sandals	Footwear	92	North Carolina	M	Blue	Winter	4.2	No	Venmo	Express	Yes	Yes	13	PayPal	Weekly
1164	1998/10/20	Male	Pants	Clothing	56	Tennessee	L	White	Summer	3.0	No	Credit Card	2-Day Shipping	Yes	Yes	24	Debit Card	Monthly
1165	1956/03/28	Male	Dress	Clothing	96	Montana	M	Green	Winter	4.2	No	Credit Card	Standard	Yes	Yes	47	PayPal	Quarterly
1166	1973/02/20	Male	T-shirt	Clothing	64	Wisconsin	M	Silver	Winter	2.9	No	Cash	Next Day Air	Yes	Yes	21	Venmo	Every 3 Months
1167	1976/12/13	Male	Dress	Clothing	48	Connecticut	S	Lavender	Winter	3.7	No	Cash	Store Pickup	Yes	Yes	22	Venmo	Fortnightly
1168	1964/05/26	Male	Socks	Clothing	83	New Jersey	XL	Beige	Summer	3.6	No	PayPal	Free Shipping	Yes	Yes	16	PayPal	Quarterly
1169	1956/05/13	M	Scarf	Accessories	91	Mississippi	L	Violet	Summer	3.6	No	PayPal	Standard	Yes	Yes	37	Debit Card	Fortnightly
1170	1999/10/26	Male	Backpack	Accessories	94	Wyoming	S	Gray	Fall	4.5	No	Venmo	2-Day Shipping	Yes	Yes	3	Cash	Annually
1171	1967/08/03	Male	Skirt	Clothing	62	Illinois	S	Red	Spring	3.2	No	Bank Transfer	Express	Yes	Yes	33	Cash	Bi-Weekly
1172	1983/10/04	Male	Socks	Clothing	55	Louisiana	M	Lavender	Spring	3.9	No	Bank Transfer	Next Day Air	Yes	Yes	15	Debit Card	Annually
1173	1965/08/14	Male	Coat	Outerwear	68	Oregon	L	Peach	Spring	4.6	No	Credit Card	Store Pickup	Yes	Yes	42	Bank Transfer	Bi-Weekly
1174	1980/12/11	Male	Jewelry	Accessories	76	South Dakota	M	Indigo	Winter	2.5	No	Credit Card	Express	Yes	Yes	42	Cash	Bi-Weekly
1175	1982/06/05	Male	Backpack	Accessories	31	Michigan	M	Black	Winter	4.3	No	Cash	Express	Yes	Yes	19	Bank Transfer	Bi-Weekly
1176	1989/08/11	Male	Belt	Accessories	81	New Jersey	M	Beige	Spring	4.1	No	Credit Card	Store Pickup	Yes	Yes	26	PayPal	Quarterly
1177	1988/06/20	Male	Dress	Clothing	83	Oregon	M	Red	Winter	4.6	No	Credit Card	Free Shipping	Yes	Yes	39	PayPal	Quarterly
1178	1970/03/13	Male	Skirt	Clothing	21	Iowa	M	Black	Spring	4.8	No	Cash	Standard	Yes	Yes	24	Debit Card	Monthly
1179	1987/08/28	Male	Dress	Clothing	22	South Carolina	M	Teal	Spring	4.9	No	Credit Card	Express	Yes	Yes	23	Debit Card	Annually
1180	2004/04/21	Male	T-shirt	Clothing	33	Indiana	M	Blue	Summer	2.8	No	Debit Card	Free Shipping	Yes	Yes	44	Bank Transfer	Annually
1181	2001/07/31	Male	Skirt	Clothing	23	Oregon	S	Beige	Spring	4.9	No	Cash	Standard	Yes	Yes	34	Cash	Monthly
1182	1963/06/23	Male	Shorts	Clothing	96	New York	L	Teal	Summer	3.5	No	Cash	Free Shipping	Yes	Yes	43	Bank Transfer	Quarterly
1183	1987/01/03	Male	Jewelry	Accessories	21	New Mexico	M	Maroon	Spring	3.8	No	Debit Card	Express	Yes	Yes	45	PayPal	Quarterly
1184	2001/10/11	Male	Pants	Clothing	39	Louisiana	M	Yellow	Spring	4.5	No	PayPal	2-Day Shipping	Yes	Yes	4	Credit Card	Weekly
1185	1961/09/04	Male	Belt	Accessories	73	South Carolina	S	Indigo	Fall	3.4	No	Bank Transfer	Express	Yes	Yes	19	Credit Card	Annually
1186	1977/08/22	Male	Jeans	Clothing	64	Maine	M	Magenta	Spring	3.9	No	Debit Card	Standard	Yes	Yes	29	Credit Card	Monthly
1187	1961/06/17	Male	Jeans	Clothing	68	Indiana	M	Beige	Summer	4.1	No	Cash	2-Day Shipping	Yes	Yes	27	Credit Card	Annually
1188	1968/10/25	Male	Hat	Accessories	89	Iowa	L	Maroon	Fall	3.0	No	Cash	Express	Yes	Yes	37	Credit Card	Every 3 Months
1189	1956/12/14	Male	Blouse	Clothing	29	Mississippi	M	Magenta	Summer	3.3	No	Credit Card	Next Day Air	Yes	Yes	11	Credit Card	Weekly
1190	1960/10/01	Male	Shirt	Clothing	97	Arkansas	XL	Teal	Summer	4.9	No	Venmo	Free Shipping	Yes	Yes	28	Debit Card	Annually
1191	1962/10/20	Male	Shirt	Clothing	45	South Carolina	M	Orange	Winter	4.3	No	Bank Transfer	Next Day Air	Yes	Yes	31	Credit Card	Weekly
1192	1990/08/16	M	T-shirt	Clothing	70	Indiana	L	Charcoal	Winter	4.1	No	Debit Card	Free Shipping	Yes	Yes	50	Venmo	Quarterly
1193	1975/03/22	Male	Coat	Outerwear	56	Florida	M	Turquoise	Summer	4.0	No	PayPal	2-Day Shipping	Yes	Yes	42	Venmo	Quarterly
1194	1984/07/04	Male	Jacket	Outerwear	55	Alaska	L	Pink	Fall	5.0	No	Venmo	2-Day Shipping	Yes	Yes	18	Credit Card	Fortnightly
1195	1974/05/20	Male	Hoodie	Clothing	46	New York	S	Teal	Winter	3.1	No	Debit Card	2-Day Shipping	Yes	Yes	6	Credit Card	Fortnightly
1196	1999/05/15	Male	Scarf	Accessories	95	Texas	M	White	Winter	4.0	No	Cash	2-Day Shipping	Yes	Yes	33	Venmo	Monthly
1197	1994/08/22	Male	Belt	Accessories	88	North Dakota	M	Maroon	Winter	3.2	No	PayPal	2-Day Shipping	Yes	Yes	13	Bank Transfer	Bi-Weekly
1198	1970/08/27	Male	Sneakers	Footwear	92	Vermont	L	Violet	Fall	3.9	No	Debit Card	Standard	Yes	Yes	26	PayPal	Annually
1199	1984/04/24	Male	Socks	Clothing	49	New Jersey	M	Brown	Summer	3.9	No	Bank Transfer	2-Day Shipping	Yes	Yes	17	Cash	Annually
1200	1975/01/16	Male	Sandals	Footwear	89	Maryland	M	Indigo	Fall	4.5	No	Credit Card	Free Shipping	Yes	Yes	3	Debit Card	Weekly
1201	1997/01/06	Male	Coat	Outerwear	22	Connecticut	XL	Black	Winter	4.4	No	Bank Transfer	Store Pickup	Yes	Yes	7	PayPal	Weekly
1202	1997/01/19	Male	Shoes	Footwear	61	Illinois	XL	Black	Summer	3.1	No	Cash	2-Day Shipping	Yes	Yes	46	Venmo	Fortnightly
1203	1976/01/16	Male	Scarf	Accessories	29	Maryland	S	Olive	Spring	2.9	No	Bank Transfer	Standard	Yes	Yes	14	Venmo	Every 3 Months
1204	1984/07/15	Male	Sneakers	Footwear	82	Minnesota	M	Orange	Winter	3.7	No	Bank Transfer	Free Shipping	Yes	Yes	23	Bank Transfer	Annually
1205	1957/10/04	Male	Belt	Accessories	94	Florida	M	Pink	Spring	3.2	No	Bank Transfer	2-Day Shipping	Yes	Yes	20	Credit Card	Every 3 Months
1206	1972/12/29	Male	Handbag	Accessories	99	California	M	Olive	Spring	3.5	No	Credit Card	Standard	Yes	Yes	38	Bank Transfer	Fortnightly
1207	2002/12/05	Male	Handbag	Accessories	59	Mississippi	S	Cyan	Fall	3.0	No	Cash	Free Shipping	Yes	Yes	16	Venmo	Every 3 Months
1208	1962/04/14	Male	Boots	Footwear	90	Washington	M	White	Summer	4.1	No	Venmo	Next Day Air	Yes	Yes	48	Credit Card	Every 3 Months
1209	2004/12/06	Male	Boots	Footwear	100	Wisconsin	S	Red	Winter	2.9	No	Cash	2-Day Shipping	Yes	Yes	8	Debit Card	Annually
1210	1983/01/12	Male	Pants	Clothing	62	Pennsylvania	M	Blue	Winter	3.8	No	PayPal	Next Day Air	Yes	Yes	16	Bank Transfer	Monthly
1211	1990/04/19	Male	Sunglasses	Accessories	78	Missouri	M	Olive	Fall	4.1	No	PayPal	Next Day Air	Yes	Yes	5	Cash	Quarterly
1212	2001/06/25	Male	Hoodie	Clothing	94	Oklahoma	M	Green	Spring	4.6	No	Venmo	Store Pickup	Yes	Yes	14	Venmo	Every 3 Months
1213	1992/02/16	Male	Shoes	Footwear	74	Pennsylvania	M	Yellow	Summer	2.5	No	Venmo	Free Shipping	Yes	Yes	18	Credit Card	Weekly
1214	1956/06/10	Male	Handbag	Accessories	52	Kentucky	XL	Black	Spring	3.7	No	Cash	Express	Yes	Yes	14	Debit Card	Every 3 Months
1215	1994/11/10	Male	Jacket	Outerwear	81	Vermont	M	Blue	Fall	3.8	No	Cash	Free Shipping	Yes	Yes	5	Cash	Every 3 Months
1216	1958/10/15	Male	Blouse	Clothing	20	Oregon	L	Pink	Winter	2.6	No	Cash	2-Day Shipping	Yes	Yes	15	Credit Card	Every 3 Months
1217	1962/07/29	Male	Pants	Clothing	32	Utah	XL	Lavender	Summer	3.7	No	PayPal	Free Shipping	Yes	Yes	3	Venmo	Every 3 Months
1218	1974/08/27	Male	Boots	Footwear	63	Nebraska	XL	Cyan	Fall	2.6	No	Debit Card	Free Shipping	Yes	Yes	12	Cash	Every 3 Months
1219	1969/01/10	Male	Boots	Footwear	79	Pennsylvania	M	Cyan	Spring	3.1	No	Venmo	Store Pickup	Yes	Yes	43	Cash	Every 3 Months
1220	2005/04/27	Male	Sweater	Clothing	23	Vermont	M	Gold	Winter	2.5	No	Bank Transfer	Next Day Air	Yes	Yes	35	Credit Card	Bi-Weekly
1221	1957/06/10	Male	Gloves	Accessories	64	Kentucky	M	Green	Winter	4.9	No	Bank Transfer	Express	Yes	Yes	36	Bank Transfer	Quarterly
1222	2006/06/04	Male	Socks	Clothing	69	Iowa	M	Red	Winter	4.5	No	Bank Transfer	Standard	Yes	Yes	3	Cash	Quarterly
1223	1966/12/27	Male	Jeans	Clothing	69	Indiana	L	Magenta	Fall	3.4	No	Bank Transfer	Store Pickup	Yes	Yes	27	Bank Transfer	Annually
1224	1955/04/11	Male	Pants	Clothing	24	Kansas	L	Red	Winter	3.9	No	Credit Card	Free Shipping	Yes	Yes	21	Bank Transfer	Weekly
1225	1962/08/12	Male	Shorts	Clothing	50	Illinois	M	Yellow	Summer	3.7	No	Bank Transfer	Store Pickup	Yes	Yes	18	Venmo	Weekly
1226	1996/12/16	Male	Gloves	Accessories	97	North Carolina	S	Turquoise	Fall	2.6	No	Credit Card	Free Shipping	Yes	Yes	16	Debit Card	Weekly
1227	1971/09/04	Male	Sandals	Footwear	91	Ohio	S	Cyan	Fall	3.4	No	PayPal	Store Pickup	Yes	Yes	18	Venmo	Bi-Weekly
1228	1997/06/05	Male	Blouse	Clothing	37	Illinois	L	Yellow	Spring	4.9	No	Venmo	Store Pickup	Yes	Yes	19	Bank Transfer	Bi-Weekly
1229	1969/01/17	Male	Jacket	Outerwear	55	Indiana	S	Yellow	Winter	3.9	No	Venmo	Express	Yes	Yes	1	Cash	Annually
1230	1990/10/08	Male	Jewelry	Accessories	52	Kansas	XL	Maroon	Winter	3.6	No	Venmo	Express	Yes	Yes	39	Bank Transfer	Annually
1231	1999/12/28	Male	Hat	Accessories	80	Illinois	L	Brown	Spring	4.6	No	Debit Card	Standard	Yes	Yes	49	Venmo	Monthly
1232	1958/04/19	Male	Socks	Clothing	79	Pennsylvania	M	Gold	Spring	4.0	No	Credit Card	2-Day Shipping	Yes	Yes	43	Credit Card	Fortnightly
1233	1967/02/06	Male	Handbag	Accessories	23	New York	M	Charcoal	Summer	3.6	No	Cash	Free Shipping	Yes	Yes	31	Debit Card	Every 3 Months
1234	1978/01/03	Male	Pants	Clothing	73	Utah	L	Beige	Winter	3.5	No	Cash	Next Day Air	Yes	Yes	40	Venmo	Every 3 Months
1235	1986/12/17	Male	Gloves	Accessories	99	New Jersey	M	Indigo	Fall	4.1	No	Cash	Store Pickup	Yes	Yes	2	Bank Transfer	Bi-Weekly
1236	2001/06/12	Male	Sweater	Clothing	22	Idaho	M	Red	Spring	3.0	No	Bank Transfer	Store Pickup	Yes	Yes	46	PayPal	Every 3 Months
1237	1982/09/24	Male	Hat	Accessories	68	New Mexico	M	White	Summer	4.4	No	PayPal	Store Pickup	Yes	Yes	35	Debit Card	Every 3 Months
1238	1999/06/09	Male	Dress	Clothing	92	Michigan	S	Charcoal	Spring	4.4	No	Credit Card	2-Day Shipping	Yes	Yes	42	Credit Card	Quarterly
1239	1969/06/12	Male	Pants	Clothing	77	Wyoming	M	Violet	Winter	3.7	No	PayPal	Express	Yes	Yes	3	Venmo	Fortnightly
1240	1962/08/01	Male	Coat	Outerwear	37	New Jersey	XL	Magenta	Spring	4.8	No	PayPal	Standard	Yes	Yes	32	Debit Card	Every 3 Months
1241	1983/12/28	Male	Scarf	Accessories	79	New Jersey	L	White	Winter	2.9	No	Debit Card	Store Pickup	Yes	Yes	48	Debit Card	Annually
1242	1966/11/14	Male	Hoodie	Clothing	51	Hawaii	XL	Pink	Winter	3.1	No	Cash	Express	Yes	Yes	34	Credit Card	Weekly
1243	1968/12/10	Male	Socks	Clothing	27	Nevada	M	Lavender	Summer	4.0	No	Bank Transfer	Next Day Air	Yes	Yes	15	Bank Transfer	Quarterly
1244	1999/12/26	Male	Blouse	Clothing	23	New Hampshire	S	Pink	Spring	3.0	No	PayPal	Store Pickup	Yes	Yes	22	Debit Card	Annually
1245	1954/10/22	Male	Socks	Clothing	76	Indiana	S	Silver	Summer	3.9	No	Cash	2-Day Shipping	Yes	Yes	2	Cash	Monthly
1246	1982/01/19	Male	Dress	Clothing	31	New York	M	Violet	Fall	3.4	No	Bank Transfer	Standard	Yes	Yes	30	Bank Transfer	Weekly
1247	1997/05/13	Male	Hoodie	Clothing	60	Louisiana	M	Charcoal	Winter	2.7	No	Credit Card	Standard	Yes	Yes	27	Cash	Monthly
1248	1959/07/29	Male	T-shirt	Clothing	99	Virginia	M	Charcoal	Spring	3.5	No	Bank Transfer	Express	Yes	Yes	18	Venmo	Bi-Weekly
1249	1962/06/28	Male	Hat	Accessories	37	Wisconsin	XL	Red	Winter	3.0	No	Credit Card	Free Shipping	Yes	Yes	8	Credit Card	Annually
1250	1962/12/09	Male	Boots	Footwear	50	Oregon	M	Peach	Winter	4.5	No	PayPal	Express	Yes	Yes	48	Venmo	Fortnightly
1251	1972/05/19	Male	Jeans	Clothing	26	New Hampshire	XL	Purple	Winter	4.1	No	Cash	Free Shipping	Yes	Yes	24	Cash	Monthly
1252	1968/02/21	Male	Shorts	Clothing	86	Indiana	XL	Orange	Spring	5.0	No	Debit Card	Next Day Air	Yes	Yes	43	Credit Card	Monthly
1253	1996/12/10	Male	Sandals	Footwear	41	Massachusetts	L	Magenta	Fall	4.0	No	Venmo	Standard	Yes	Yes	8	Cash	Quarterly
1254	1985/01/09	Male	Sandals	Footwear	23	Montana	XL	Red	Winter	4.9	No	Venmo	Express	Yes	Yes	49	PayPal	Annually
1255	1970/12/28	Male	Sneakers	Footwear	56	California	XL	Black	Spring	3.3	No	Cash	2-Day Shipping	Yes	Yes	2	Credit Card	Bi-Weekly
1256	1994/05/11	Male	Hat	Accessories	68	Indiana	M	Peach	Fall	4.1	No	Credit Card	Standard	Yes	Yes	38	Cash	Fortnightly
1257	1979/05/03	Male	Coat	Outerwear	48	West Virginia	S	Olive	Winter	3.6	No	Cash	Express	Yes	Yes	4	Cash	Fortnightly
1258	1956/07/02	Male	Dress	Clothing	67	Minnesota	L	Gold	Spring	3.0	No	Cash	Free Shipping	Yes	Yes	31	Cash	Every 3 Months
1259	1977/02/09	Male	Boots	Footwear	87	Ohio	XL	Gold	Spring	4.1	No	Debit Card	2-Day Shipping	Yes	Yes	34	Debit Card	Every 3 Months
1260	1956/10/03	Male	Skirt	Clothing	64	Minnesota	M	Turquoise	Fall	3.9	No	Bank Transfer	Standard	Yes	Yes	45	Credit Card	Monthly
